image,mode,bpp,psnr_db,compression_rate,k,m,g,psnr_ok_30db
BDD/test_957.ppm,SLIC,15.966796875,28.9544,1.3065443425076453,455.0,0.4,1.0,False
BDD/test_957.ppm,slicCC,12.07421875,22.6678,1.7277580071174377,1024.0,0.05,1.0,False
BDD/test_958.ppm,SLIC,12.607421875,30.6637,1.4450813323005423,256.0,1.0,1.0,True
BDD/test_958.ppm,slicCC,11.6796875,28.1548,1.5598662207357858,1024.0,1.0,1.0,False
BDD/test_959.ppm,SLIC,11.896484375,29.047,1.472664587095715,455.0,1.0,1.0,False
BDD/test_959.ppm,slicCC,10.681640625,25.9646,1.6401535929786066,1024.0,0.3,1.0,False
BDD/test_96.ppm,SLIC,16.974609375,28.5334,1.248532965136348,455.0,1.0,1.0,False
BDD/test_96.ppm,slicCC,12.673828125,23.0944,1.6722145168747111,1024.0,0.7,1.0,False
BDD/test_960.ppm,SLIC,8.439453125,30.8799,2.0037028465632956,64.0,0.7,3.0,True
BDD/test_960.ppm,slicCC,10.875,30.0257,1.5549568965517242,1024.0,0.7,1.0,True
BDD/test_961.ppm,SLIC,7.71875,35.0506,1.4744433198380567,64.0,0.05,3.0,True
BDD/test_961.ppm,slicCC,8.162109375,29.3226,1.3943527159607563,1024.0,0.05,1.0,False
BDD/test_962.ppm,SLIC,13.31640625,30.1554,1.2754473452625403,455.0,0.5,1.0,True
BDD/test_962.ppm,slicCC,10.8125,25.6932,1.5708092485549132,1024.0,0.1,1.0,False
BDD/test_963.ppm,SLIC,14.728515625,29.6934,1.2638907306723246,1024.0,1.0,1.0,False
BDD/test_963.ppm,slicCC,11.85546875,26.2808,1.570181219110379,1024.0,1.0,1.0,False
BDD/test_964.ppm,SLIC,10.404296875,32.0082,1.2487328702834617,256.0,0.3,1.0,True
BDD/test_964.ppm,slicCC,8.787109375,28.2716,1.4785507890642364,1024.0,0.05,1.0,False
BDD/test_965.ppm,SLIC,14.580078125,28.0988,1.3733422638981916,455.0,0.5,1.0,False
BDD/test_965.ppm,slicCC,11.216796875,23.5238,1.7851297231412153,1024.0,0.05,1.0,False
BDD/test_966.ppm,SLIC,13.44921875,28.432,1.3903572465872784,455.0,0.7,1.0,False
BDD/test_966.ppm,slicCC,11.25390625,24.6548,1.6615758417216244,1024.0,1.0,1.0,False
BDD/test_967.ppm,SLIC,14.287109375,30.0774,1.1403964456596036,455.0,0.05,1.0,True
BDD/test_967.ppm,slicCC,10.595703125,23.6709,1.5376958525345623,1024.0,0.7,1.0,False
BDD/test_968.ppm,SLIC,13.357421875,31.4054,1.3265097236438075,455.0,0.2,1.0,True
BDD/test_968.ppm,slicCC,11.015625,27.3471,1.6085106382978724,1024.0,1.0,1.0,False
BDD/test_969.ppm,SLIC,12.99609375,31.2236,1.2593928464081756,256.0,0.3,1.0,True
BDD/test_969.ppm,slicCC,10.859375,26.0819,1.5071942446043165,1024.0,0.05,1.0,False
BDD/test_97.ppm,SLIC,12.0234375,31.0275,1.3266731643924627,256.0,0.7,1.0,True
BDD/test_97.ppm,slicCC,10.376953125,25.6921,1.5371729719555807,1024.0,0.05,1.0,False
BDD/test_970.ppm,SLIC,11.734375,31.0571,1.3858189081225034,1024.0,0.2,1.0,True
BDD/test_970.ppm,slicCC,9.99609375,27.6037,1.6268073466197734,1024.0,0.1,1.0,False
BDD/test_971.ppm,SLIC,18.255859375,27.8906,1.202096929496095,455.0,1.0,1.0,False
BDD/test_971.ppm,slicCC,12.798828125,20.3334,1.7146345185411263,1024.0,1.0,1.0,False
BDD/test_972.ppm,SLIC,10.55078125,30.3775,1.6025546094039245,256.0,0.7,1.0,True
BDD/test_972.ppm,slicCC,10.982421875,29.1329,1.5395696247554687,1024.0,0.5,1.0,False
BDD/test_973.ppm,SLIC,10.35546875,30.9513,1.3911731422104867,256.0,1.0,1.0,True
BDD/test_973.ppm,slicCC,8.5859375,25.3879,1.6778889899909009,1024.0,1.0,1.0,False
BDD/test_974.ppm,SLIC,16.029296875,26.4039,1.3254538808334348,455.0,0.5,1.0,False
BDD/test_974.ppm,slicCC,12.388671875,21.9581,1.7149613747438122,1024.0,0.5,1.0,False
BDD/test_975.ppm,SLIC,15.9765625,29.6059,1.2643031784841077,455.0,0.2,1.0,False
BDD/test_975.ppm,slicCC,12.134765625,24.6517,1.6645742797360374,1024.0,0.3,1.0,False
BDD/test_976.ppm,SLIC,15.970703125,29.4296,1.2703925645102117,455.0,0.4,1.0,False
BDD/test_976.ppm,slicCC,12.333984375,22.8924,1.644972288202692,1024.0,0.05,1.0,False
BDD/test_977.ppm,SLIC,13.759765625,31.7896,1.3175301632363379,455.0,1.0,1.0,True
BDD/test_977.ppm,slicCC,11.185546875,28.2998,1.6207438449449973,1024.0,0.7,1.0,False
BDD/test_978.ppm,SLIC,16.3203125,27.7308,1.317975107707037,455.0,0.5,1.0,False
BDD/test_978.ppm,slicCC,12.48828125,21.4161,1.722395996246481,1024.0,1.0,1.0,False
BDD/test_979.ppm,SLIC,13.986328125,29.8719,1.3450635386119256,455.0,0.4,1.0,False
BDD/test_979.ppm,slicCC,11.73828125,24.3063,1.6026622296173045,1024.0,0.2,1.0,False
BDD/test_98.ppm,SLIC,12.751953125,30.7102,1.289630877622913,455.0,0.3,1.0,True
BDD/test_98.ppm,slicCC,10.755859375,27.028,1.528963137824587,1024.0,0.2,1.0,False
BDD/test_980.ppm,SLIC,15.1328125,28.0059,1.3367320598864223,455.0,0.4,1.0,False
BDD/test_980.ppm,slicCC,12.416015625,23.6926,1.6292276230926537,1024.0,0.5,1.0,False
BDD/test_981.ppm,SLIC,9.70703125,31.0014,1.4052313883299798,256.0,0.2,1.0,True
BDD/test_981.ppm,slicCC,9.046875,28.119,1.5077720207253886,1024.0,0.5,1.0,False
BDD/test_982.ppm,SLIC,10.73046875,33.8472,1.2886785584273752,256.0,0.7,1.0,True
BDD/test_982.ppm,slicCC,9.767578125,29.4517,1.4157168566286742,1024.0,0.7,1.0,False
BDD/test_983.ppm,SLIC,14.216796875,28.2952,1.254567935155928,455.0,0.5,1.0,False
BDD/test_983.ppm,slicCC,11.15625,23.397,1.5987394957983194,1024.0,0.05,1.0,False
BDD/test_984.ppm,SLIC,8.89453125,31.9135,1.557092665788318,256.0,1.0,1.0,True
BDD/test_984.ppm,slicCC,9.140625,29.8874,1.5151709401709401,1024.0,1.0,1.0,False
BDD/test_985.ppm,SLIC,17.029296875,28.8089,1.269755705929579,455.0,0.4,1.0,False
BDD/test_985.ppm,slicCC,12.654296875,22.8176,1.708751350517055,1024.0,1.0,1.0,False
BDD/test_986.ppm,SLIC,15.744140625,25.1991,1.384567671504776,455.0,0.4,1.0,False
BDD/test_986.ppm,slicCC,12.55859375,21.1462,1.7357698289269052,1024.0,0.4,1.0,False
BDD/test_987.ppm,SLIC,11.21484375,30.9034,1.2776036224312086,455.0,0.05,1.0,True
BDD/test_987.ppm,slicCC,9.505859375,25.8396,1.5072940209574686,1024.0,0.05,1.0,False
BDD/test_988.ppm,SLIC,12.11328125,31.8448,1.4056755885198322,256.0,0.7,1.0,True
BDD/test_988.ppm,slicCC,11.03515625,29.8054,1.543008849557522,1024.0,0.3,1.0,False
BDD/test_989.ppm,SLIC,15.0625,27.8185,1.3431016597510372,455.0,0.4,1.0,False
BDD/test_989.ppm,slicCC,11.876953125,23.0627,1.7033382667324453,1024.0,1.0,1.0,False
BDD/test_99.ppm,SLIC,15.345703125,27.8939,1.285732467863052,455.0,0.05,1.0,False
BDD/test_99.ppm,slicCC,12.013671875,22.1481,1.6423345797431312,1024.0,0.2,1.0,False
BDD/test_990.ppm,SLIC,6.919921875,30.2952,1.7383573243014394,64.0,0.05,2.0,True
BDD/test_990.ppm,slicCC,8.4921875,26.7064,1.4165133394664213,1024.0,1.0,1.0,False
BDD/test_991.ppm,SLIC,16.576171875,29.4056,1.2629904559915164,455.0,1.0,1.0,False
BDD/test_991.ppm,slicCC,12.490234375,24.3437,1.6761532447224394,1024.0,0.4,1.0,False
BDD/test_992.ppm,SLIC,11.94140625,30.9301,1.4254170755642788,256.0,0.05,1.0,True
BDD/test_992.ppm,slicCC,10.962890625,27.8961,1.55264564404062,1024.0,0.4,1.0,False
BDD/test_993.ppm,SLIC,14.91015625,29.6429,1.2972229499607022,455.0,0.7,1.0,False
BDD/test_993.ppm,slicCC,11.97265625,24.355,1.6154975530179445,1024.0,1.0,1.0,False
BDD/test_994.ppm,SLIC,14.8515625,26.8239,1.423198316675434,455.0,0.05,1.0,False
BDD/test_994.ppm,slicCC,12.806640625,23.9816,1.6504499008692999,1024.0,1.0,1.0,False
BDD/test_995.ppm,SLIC,16.03515625,28.932,1.2286236297198538,455.0,0.1,1.0,False
BDD/test_995.ppm,slicCC,12.17578125,23.4277,1.6180622393326918,1024.0,0.05,1.0,False
BDD/test_996.ppm,SLIC,14.95703125,27.9412,1.3499608252807522,455.0,0.3,1.0,False
BDD/test_996.ppm,slicCC,11.34375,21.5198,1.7799586776859504,1024.0,1.0,1.0,False
BDD/test_997.ppm,SLIC,15.8125,29.3108,1.2558053359683794,1024.0,0.7,1.0,False
BDD/test_997.ppm,slicCC,12.08984375,24.0796,1.6424878836833603,1024.0,1.0,1.0,False
BDD/test_998.ppm,SLIC,17.61328125,29.146,1.2294300288312265,455.0,1.0,1.0,False
BDD/test_998.ppm,slicCC,12.44140625,22.472,1.7405023547880691,1024.0,0.7,1.0,False
BDD/test_999.ppm,SLIC,12.666015625,30.9447,1.4271395528141866,256.0,0.7,1.0,True
BDD/test_999.ppm,slicCC,11.150390625,26.5459,1.6211245401996848,1024.0,1.0,1.0,False
